ID,FECHA_INTERVENCION,TIPO_INTERVENCION,ESTADO_PREVIO,ESTADO_POSTERIOR,JuegoID,Tipo,Comentarios
224,2024-07-10T00:00:00Z,Emergencia,Regular,Bueno,21070,Queja_usuario,Comentario_sobre_el_mantenimiento_224
225,2024-06-09T00:00:00Z,Preventivo,Malo,Bueno,58422,Preventivo,Comentario_sobre_el_mantenimiento_225
226,2024-10-01T00:00:00Z,Preventivo,Bueno,Regular,20999,Queja_usuario,Comentario_sobre_el_mantenimiento_226
227,2024-08-13T00:00:00Z,Emergencia,Bueno,Bueno,59451,Queja_usuario,Comentario_sobre_el_mantenimiento_227
228,2024-03-31T00:00:00Z,Preventivo,Regular,Bueno,7903920,Preventivo,Comentario_sobre_el_mantenimiento_228
229,2024-03-28T00:00:00Z,Correctivo,Bueno,Bueno,9129847,Queja_usuario,Comentario_sobre_el_mantenimiento_229
230,2024-08-20T00:00:00Z,Emergencia,Malo,Bueno,3963368,Preventivo,Comentario_sobre_el_mantenimiento_230
231,2023-12-18T00:00:00Z,Correctivo,Regular,Bueno,4963385,Preventivo,Comentario_sobre_el_mantenimiento_231
232,2024-06-02T00:00:00Z,Correctivo,Regular,Regular,19304,Preventivo,Comentario_sobre_el_mantenimiento_232
233,2024-05-14T00:00:00Z,Emergencia,Bueno,Regular,3569328,Queja_usuario,Comentario_sobre_el_mantenimiento_233
234,2024-09-20T00:00:00Z,Emergencia,Malo,Regular,58975,Queja_usuario,Comentario_sobre_el_mantenimiento_234
235,2023-10-15T00:00:00Z,Preventivo,Malo,Regular,58315,Queja_usuario,Comentario_sobre_el_mantenimiento_235
236,2024-07-08T00:00:00Z,Preventivo,Regular,Bueno,33091,Queja_usuario,Comentario_sobre_el_mantenimiento_236
237,2024-06-06T00:00:00Z,Correctivo,Malo,Regular,22475,Preventivo,Comentario_sobre_el_mantenimiento_237
238,2024-04-22T00:00:00Z,Emergencia,Bueno,Regular,57987,Preventivo,Comentario_sobre_el_mantenimiento_238
239,2024-08-27T00:00:00Z,Emergencia,Malo,Regular,3567922,Preventivo,Comentario_sobre_el_mantenimiento_239
240,2023-11-26T00:00:00Z,Emergencia,Regular,Malo,3743757,Queja_usuario,Comentario_sobre_el_mantenimiento_240
241,2024-03-27T00:00:00Z,Correctivo,Bueno,Malo,3531311,Queja_usuario,Comentario_sobre_el_mantenimiento_241
242,2024-03-02T00:00:00Z,Correctivo,Bueno,Malo,7927335,Queja_usuario,Comentario_sobre_el_mantenimiento_242
243,2024-02-14T00:00:00Z,Correctivo,Bueno,Malo,9435347,Queja_usuario,Comentario_sobre_el_mantenimiento_243
244,2024-01-28T00:00:00Z,Preventivo,Regular,Regular,33919,Queja_usuario,Comentario_sobre_el_mantenimiento_244
245,2024-02-12T00:00:00Z,Emergencia,Bueno,Bueno,24947,Preventivo,Comentario_sobre_el_mantenimiento_245
246,2024-03-23T00:00:00Z,Correctivo,Malo,Malo,5492837,Preventivo,Comentario_sobre_el_mantenimiento_246
247,2024-08-16T00:00:00Z,Correctivo,Malo,Regular,32734,Queja_usuario,Comentario_sobre_el_mantenimiento_247
248,2024-01-18T00:00:00Z,Correctivo,Malo,Bueno,5128756,Preventivo,Comentario_sobre_el_mantenimiento_248
249,2024-08-28T00:00:00Z,Preventivo,Bueno,Regular,9294740,Queja_usuario,Comentario_sobre_el_mantenimiento_249
250,2024-04-04T00:00:00Z,Emergencia,Regular,Regular,33316,Queja_usuario,Comentario_sobre_el_mantenimiento_250
251,2024-04-18T00:00:00Z,Emergencia,Malo,Regular,8891693,Preventivo,Comentario_sobre_el_mantenimiento_251
252,2023-10-25T00:00:00Z,Preventivo,Bueno,Bueno,9191209,Queja_usuario,Comentario_sobre_el_mantenimiento_252
253,2024-09-19T00:00:00Z,Preventivo,Regular,Bueno,9049856,Preventivo,Comentario_sobre_el_mantenimiento_253
254,2023-11-10T00:00:00Z,Correctivo,Malo,Regular,33764,Queja_usuario,Comentario_sobre_el_mantenimiento_254
255,2024-07-14T00:00:00Z,Preventivo,Regular,Regular,3568326,Queja_usuario,Comentario_sobre_el_mantenimiento_255
256,2024-01-01T00:00:00Z,Correctivo,Malo,Bueno,5659370,Queja_usuario,Comentario_sobre_el_mantenimiento_256
257,2024-11-02T00:00:00Z,Correctivo,Regular,Bueno,5195545,Queja_usuario,Comentario_sobre_el_mantenimiento_257
258,2024-09-11T00:00:00Z,Correctivo,Regular,Malo,33658,Queja_usuario,Comentario_sobre_el_mantenimiento_258
259,2024-07-23T00:00:00Z,Emergencia,Bueno,Regular,4793075,Preventivo,Comentario_sobre_el_mantenimiento_259
260,2024-03-30T00:00:00Z,Emergencia,Bueno,Malo,19355,Preventivo,Comentario_sobre_el_mantenimiento_260
261,2024-01-30T00:00:00Z,Correctivo,Regular,Malo,9176693,Preventivo,Comentario_sobre_el_mantenimiento_261
262,2024-05-04T00:00:00Z,Correctivo,Bueno,Bueno,7850128,Queja_usuario,Comentario_sobre_el_mantenimiento_262
263,2024-05-15T00:00:00Z,Emergencia,Regular,Regular,7603085,Preventivo,Comentario_sobre_el_mantenimiento_263
264,2024-08-20T00:00:00Z,Emergencia,Malo,Bueno,32492,Preventivo,Comentario_sobre_el_mantenimiento_264
265,2024-04-16T00:00:00Z,Correctivo,Regular,Bueno,7761352,Preventivo,Comentario_sobre_el_mantenimiento_265
266,2024-01-21T00:00:00Z,Preventivo,Regular,Bueno,5659593,Preventivo,Comentario_sobre_el_mantenimiento_266
267,2024-05-29T00:00:00Z,Preventivo,Bueno,Regular,9288611,Preventivo,Comentario_sobre_el_mantenimiento_267
268,2023-12-13T00:00:00Z,Emergencia,Bueno,Regular,21559,Preventivo,Comentario_sobre_el_mantenimiento_268
269,2023-11-14T00:00:00Z,Preventivo,Regular,Regular,5492492,Preventivo,Comentario_sobre_el_mantenimiento_269
270,2024-09-26T00:00:00Z,Emergencia,Malo,Bueno,25064,Preventivo,Comentario_sobre_el_mantenimiento_270
271,2024-05-26T00:00:00Z,Preventivo,Regular,Regular,8803494,Queja_usuario,Comentario_sobre_el_mantenimiento_271
272,2024-01-28T00:00:00Z,Correctivo,Bueno,Regular,3532743,Preventivo,Comentario_sobre_el_mantenimiento_272
273,2024-01-15T00:00:00Z,Preventivo,Bueno,Bueno,8803674,Preventivo,Comentario_sobre_el_mantenimiento_273
274,2024-07-31T00:00:00Z,Emergencia,Regular,Bueno,58501,Queja_usuario,Comentario_sobre_el_mantenimiento_274
275,2024-09-30T00:00:00Z,Preventivo,Regular,Regular,5173654,Queja_usuario,Comentario_sobre_el_mantenimiento_275
276,2023-11-14T00:00:00Z,Emergencia,Regular,Bueno,20157,Preventivo,Comentario_sobre_el_mantenimiento_276
277,2024-04-23T00:00:00Z,Correctivo,Regular,Regular,7928585,Preventivo,Comentario_sobre_el_mantenimiento_277
278,2024-02-09T00:00:00Z,Preventivo,Bueno,Regular,7144279,Queja_usuario,Comentario_sobre_el_mantenimiento_278
279,2024-12-01T00:00:00Z,Emergencia,Malo,Bueno,6777775,Preventivo,Comentario_sobre_el_mantenimiento_279
280,2024-07-03T00:00:00Z,Emergencia,Bueno,Malo,7126504,Queja_usuario,Comentario_sobre_el_mantenimiento_280
281,2024-01-27T00:00:00Z,Emergencia,Bueno,Bueno,3569341,Queja_usuario,Comentario_sobre_el_mantenimiento_281
282,2023-11-30T00:00:00Z,Preventivo,Regular,Bueno,32883,Preventivo,Comentario_sobre_el_mantenimiento_282
283,2023-11-22T00:00:00Z,Correctivo,Bueno,Bueno,21930,Preventivo,Comentario_sobre_el_mantenimiento_283
284,2024-01-18T00:00:00Z,Preventivo,Malo,Malo,33284,Queja_usuario,Comentario_sobre_el_mantenimiento_284
285,2024-08-06T00:00:00Z,Correctivo,Malo,Bueno,22402,Queja_usuario,Comentario_sobre_el_mantenimiento_285
286,2024-01-11T00:00:00Z,Emergencia,Regular,Bueno,3569233,Queja_usuario,Comentario_sobre_el_mantenimiento_286
287,2024-04-07T00:00:00Z,Emergencia,Malo,Bueno,9051957,Preventivo,Comentario_sobre_el_mantenimiento_287
288,2024-01-10T00:00:00Z,Emergencia,Regular,Bueno,3565660,Preventivo,Comentario_sobre_el_mantenimiento_288
289,2024-09-13T00:00:00Z,Correctivo,Regular,Malo,7897954,Preventivo,Comentario_sobre_el_mantenimiento_289
290,2023-10-23T00:00:00Z,Preventivo,Bueno,Bueno,8909769,Queja_usuario,Comentario_sobre_el_mantenimiento_290
291,2024-06-03T00:00:00Z,Correctivo,Bueno,Bueno,24797,Queja_usuario,Comentario_sobre_el_mantenimiento_291
292,2024-09-04T00:00:00Z,Correctivo,Malo,Malo,34782,Queja_usuario,Comentario_sobre_el_mantenimiento_292
293,2024-05-12T00:00:00Z,Emergencia,Regular,Regular,3576564,Preventivo,Comentario_sobre_el_mantenimiento_293
294,2024-06-25T00:00:00Z,Emergencia,Regular,Regular,33733,Preventivo,Comentario_sobre_el_mantenimiento_294
295,2024-09-28T00:00:00Z,Correctivo,Malo,Malo,4737935,Queja_usuario,Comentario_sobre_el_mantenimiento_295
296,2024-07-18T00:00:00Z,Preventivo,Malo,Regular,3581515,Preventivo,Comentario_sobre_el_mantenimiento_296
297,2024-04-01T00:00:00Z,Preventivo,Regular,Regular,34132,Queja_usuario,Comentario_sobre_el_mantenimiento_297
298,2024-08-29T00:00:00Z,Correctivo,Bueno,Malo,20281,Queja_usuario,Comentario_sobre_el_mantenimiento_298
299,2023-11-02T00:00:00Z,Correctivo,Regular,Regular,8803428,Queja_usuario,Comentario_sobre_el_mantenimiento_299
300,2023-12-06T00:00:00Z,Correctivo,Regular,Malo,59712,Preventivo,Comentario_sobre_el_mantenimiento_300
301,2024-07-23T00:00:00Z,Emergencia,Bueno,Malo,7861628,Queja_usuario,Comentario_sobre_el_mantenimiento_301
302,2024-09-12T00:00:00Z,Correctivo,Bueno,Regular,9187165,Preventivo,Comentario_sobre_el_mantenimiento_302
303,2023-12-23T00:00:00Z,Preventivo,Regular,Malo,20517,Preventivo,Comentario_sobre_el_mantenimiento_303
304,2023-12-24T00:00:00Z,Correctivo,Regular,Bueno,8976376,Preventivo,Comentario_sobre_el_mantenimiento_304
305,2024-05-22T00:00:00Z,Preventivo,Regular,Malo,21161,Preventivo,Comentario_sobre_el_mantenimiento_305
306,2024-06-06T00:00:00Z,Emergencia,Malo,Bueno,5220932,Queja_usuario,Comentario_sobre_el_mantenimiento_306
307,2024-07-26T00:00:00Z,Emergencia,Malo,Malo,9494949,Queja_usuario,Comentario_sobre_el_mantenimiento_307
308,2024-06-22T00:00:00Z,Correctivo,Bueno,Bueno,34959,Queja_usuario,Comentario_sobre_el_mantenimiento_308
309,2024-01-14T00:00:00Z,Emergencia,Malo,Regular,25010,Preventivo,Comentario_sobre_el_mantenimiento_309
310,2024-07-23T00:00:00Z,Preventivo,Malo,Malo,7059090,Preventivo,Comentario_sobre_el_mantenimiento_310
311,2024-09-02T00:00:00Z,Preventivo,Regular,Bueno,34111,Queja_usuario,Comentario_sobre_el_mantenimiento_311
312,2024-08-20T00:00:00Z,Emergencia,Bueno,Regular,19846,Queja_usuario,Comentario_sobre_el_mantenimiento_312
313,2024-08-01T00:00:00Z,Preventivo,Malo,Malo,7862155,Queja_usuario,Comentario_sobre_el_mantenimiento_313
314,2023-11-04T00:00:00Z,Emergencia,Bueno,Bueno,9398283,Queja_usuario,Comentario_sobre_el_mantenimiento_314
315,2024-10-07T00:00:00Z,Emergencia,Regular,Malo,8888516,Queja_usuario,Comentario_sobre_el_mantenimiento_315
316,2024-09-04T00:00:00Z,Emergencia,Bueno,Bueno,9405968,Preventivo,Comentario_sobre_el_mantenimiento_316
317,2024-06-22T00:00:00Z,Emergencia,Malo,Malo,7861113,Queja_usuario,Comentario_sobre_el_mantenimiento_317
318,2024-07-18T00:00:00Z,Correctivo,Regular,Bueno,33262,Preventivo,Comentario_sobre_el_mantenimiento_318
319,2023-11-01T00:00:00Z,Correctivo,Bueno,Regular,7246290,Queja_usuario,Comentario_sobre_el_mantenimiento_319
320,2024-10-13T00:00:00Z,Preventivo,Malo,Regular,60194,Preventivo,Comentario_sobre_el_mantenimiento_320
321,2023-12-03T00:00:00Z,Correctivo,Bueno,Bueno,9291569,Queja_usuario,Comentario_sobre_el_mantenimiento_321
322,2023-11-29T00:00:00Z,Correctivo,Bueno,Regular,4986213,Queja_usuario,Comentario_sobre_el_mantenimiento_322
323,2024-08-25T00:00:00Z,Emergencia,Malo,Regular,58513,Preventivo,Comentario_sobre_el_mantenimiento_323
324,2024-04-16T00:00:00Z,Preventivo,Malo,Regular,19326,Preventivo,Comentario_sobre_el_mantenimiento_324
325,2024-02-15T00:00:00Z,Preventivo,Malo,Malo,8943961,Queja_usuario,Comentario_sobre_el_mantenimiento_325
326,2023-11-07T00:00:00Z,Emergencia,Regular,Bueno,21792,Queja_usuario,Comentario_sobre_el_mantenimiento_326
327,2024-01-28T00:00:00Z,Correctivo,Malo,Regular,7741881,Queja_usuario,Comentario_sobre_el_mantenimiento_327
328,2023-06-11T00:00:00Z,Correctivo,Malo,Malo,22564,Queja_usuario,Comentario_sobre_el_mantenimiento_328
329,2024-11-09T00:00:00Z,Preventivo,Malo,Bueno,8804540,Preventivo,Comentario_sobre_el_mantenimiento_329
330,2024-07-07T00:00:00Z,Emergencia,Regular,Regular,7246004,Preventivo,Comentario_sobre_el_mantenimiento_330
331,2024-09-01T00:00:00Z,Correctivo,Bueno,Malo,451354,Queja_usuario,Comentario_sobre_el_mantenimiento_331
332,2024-02-10T00:00:00Z,Correctivo,Regular,Malo,7245932,Preventivo,Comentario_sobre_el_mantenimiento_332
333,2024-07-07T00:00:00Z,Emergencia,Bueno,Bueno,3576356,Preventivo,Comentario_sobre_el_mantenimiento_333
334,2024-05-29T00:00:00Z,Preventivo,Malo,Regular,58844,Preventivo,Comentario_sobre_el_mantenimiento_334
335,2024-06-29T00:00:00Z,Emergencia,Malo,Bueno,9496468,Queja_usuario,Comentario_sobre_el_mantenimiento_335
336,2024-04-19T00:00:00Z,Preventivo,Regular,Bueno,33866,Preventivo,Comentario_sobre_el_mantenimiento_336
337,2024-09-25T00:00:00Z,Emergencia,Bueno,Malo,59184,Queja_usuario,Comentario_sobre_el_mantenimiento_337
338,2024-07-13T00:00:00Z,Correctivo,Bueno,Bueno,3530747,Queja_usuario,Comentario_sobre_el_mantenimiento_338
339,2024-02-24T00:00:00Z,Preventivo,Regular,Bueno,21792,Queja_usuario,Comentario_sobre_el_mantenimiento_339
340,2024-10-02T00:00:00Z,Correctivo,Malo,Bueno,7928129,Preventivo,Comentario_sobre_el_mantenimiento_340
341,2024-04-18T00:00:00Z,Correctivo,Malo,Bueno,19537,Preventivo,Comentario_sobre_el_mantenimiento_341
342,2024-04-05T00:00:00Z,Preventivo,Regular,Regular,5197246,Preventivo,Comentario_sobre_el_mantenimiento_342
343,2024-04-18T00:00:00Z,Correctivo,Malo,Malo,58136,Queja_usuario,Comentario_sobre_el_mantenimiento_343
344,2023-12-18T00:00:00Z,Preventivo,Bueno,Malo,7889389,Queja_usuario,Comentario_sobre_el_mantenimiento_344
345,2024-09-27T00:00:00Z,Correctivo,Malo,Bueno,34211,Queja_usuario,Comentario_sobre_el_mantenimiento_345
346,2024-09-05T00:00:00Z,Correctivo,Malo,Regular,5025123,Queja_usuario,Comentario_sobre_el_mantenimiento_346
347,2023-12-18T00:00:00Z,Correctivo,Bueno,Regular,58344,Preventivo,Comentario_sobre_el_mantenimiento_347
348,2024-05-05T00:00:00Z,Correctivo,Bueno,Regular,3531006,Preventivo,Comentario_sobre_el_mantenimiento_348
349,2024-09-12T00:00:00Z,Emergencia,Regular,Bueno,58796,Queja_usuario,Comentario_sobre_el_mantenimiento_349
350,2024-09-21T00:00:00Z,Correctivo,Bueno,Regular,7116166,Preventivo,Comentario_sobre_el_mantenimiento_350
351,2024-02-03T00:00:00Z,Emergencia,Regular,Bueno,9052557,Preventivo,Comentario_sobre_el_mantenimiento_351
352,2024-06-13T00:00:00Z,Preventivo,Regular,Regular,5207248,Queja_usuario,Comentario_sobre_el_mantenimiento_352
353,2024-09-09T00:00:00Z,Emergencia,Regular,Bueno,25026,Preventivo,Comentario_sobre_el_mantenimiento_353
354,2024-08-16T00:00:00Z,Correctivo,Regular,Bueno,8820178,Queja_usuario,Comentario_sobre_el_mantenimiento_354
355,2024-08-28T00:00:00Z,Preventivo,Regular,Bueno,34993,Preventivo,Comentario_sobre_el_mantenimiento_355
356,2023-11-28T00:00:00Z,Emergencia,Bueno,Malo,58360,Queja_usuario,Comentario_sobre_el_mantenimiento_356
357,2024-09-03T00:00:00Z,Correctivo,Bueno,Bueno,4795668,Queja_usuario,Comentario_sobre_el_mantenimiento_357
358,2024-05-14T00:00:00Z,Preventivo,Regular,Bueno,19369,Queja_usuario,Comentario_sobre_el_mantenimiento_358
359,2024-08-03T00:00:00Z,Emergencia,Regular,Regular,21148,Preventivo,Comentario_sobre_el_mantenimiento_359
360,2023-11-04T00:00:00Z,Emergencia,Malo,Bueno,9157605,Preventivo,Comentario_sobre_el_mantenimiento_360
361,2024-07-12T00:00:00Z,Emergencia,Regular,Bueno,59849,Preventivo,Comentario_sobre_el_mantenimiento_361
362,2023-11-09T00:00:00Z,Preventivo,Malo,Bueno,7168681,Preventivo,Comentario_sobre_el_mantenimiento_362
363,2024-06-04T00:00:00Z,Emergencia,Malo,Regular,5658295,Queja_usuario,Comentario_sobre_el_mantenimiento_363
364,2023-12-02T00:00:00Z,Preventivo,Bueno,Bueno,3568960,Preventivo,Comentario_sobre_el_mantenimiento_364
365,2024-05-26T00:00:00Z,Correctivo,Malo,Bueno,3566348,Preventivo,Comentario_sobre_el_mantenimiento_365
366,2024-09-25T00:00:00Z,Correctivo,Malo,Malo,9243057,Preventivo,Comentario_sobre_el_mantenimiento_366
367,2024-07-17T00:00:00Z,Emergencia,Regular,Regular,59999,Preventivo,Comentario_sobre_el_mantenimiento_367
368,2023-12-27T00:00:00Z,Preventivo,Bueno,Malo,33685,Queja_usuario,Comentario_sobre_el_mantenimiento_368
369,2024-02-21T00:00:00Z,Emergencia,Bueno,Malo,32689,Queja_usuario,Comentario_sobre_el_mantenimiento_369
370,2024-05-12T00:00:00Z,Correctivo,Bueno,Regular,21623,Preventivo,Comentario_sobre_el_mantenimiento_370
371,2024-08-05T00:00:00Z,Preventivo,Bueno,Bueno,4990334,Preventivo,Comentario_sobre_el_mantenimiento_371
372,2024-01-14T00:00:00Z,Correctivo,Regular,Bueno,9157741,Preventivo,Comentario_sobre_el_mantenimiento_372
373,2024-01-26T00:00:00Z,Emergencia,Malo,Bueno,21431,Preventivo,Comentario_sobre_el_mantenimiento_373
374,2024-06-16T00:00:00Z,Preventivo,Malo,Bueno,5158947,Queja_usuario,Comentario_sobre_el_mantenimiento_374
375,2024-11-02T00:00:00Z,Correctivo,Malo,Regular,7822977,Queja_usuario,Comentario_sobre_el_mantenimiento_375
376,2023-11-19T00:00:00Z,Correctivo,Bueno,Bueno,5658641,Queja_usuario,Comentario_sobre_el_mantenimiento_376
377,2023-10-29T00:00:00Z,Preventivo,Bueno,Malo,19538,Queja_usuario,Comentario_sobre_el_mantenimiento_377
378,2024-07-21T00:00:00Z,Preventivo,Malo,Bueno,9313151,Preventivo,Comentario_sobre_el_mantenimiento_378
379,2023-11-11T00:00:00Z,Correctivo,Bueno,Malo,5211277,Queja_usuario,Comentario_sobre_el_mantenimiento_379
380,2024-03-13T00:00:00Z,Correctivo,Regular,Malo,3530995,Queja_usuario,Comentario_sobre_el_mantenimiento_380
381,2024-06-11T00:00:00Z,Preventivo,Bueno,Regular,53218,Queja_usuario,Comentario_sobre_el_mantenimiento_381
382,2023-10-30T00:00:00Z,Emergencia,Bueno,Malo,8987388,Preventivo,Comentario_sobre_el_mantenimiento_382
383,2024-06-23T00:00:00Z,Preventivo,Malo,Malo,9291631,Queja_usuario,Comentario_sobre_el_mantenimiento_383
384,2024-09-18T00:00:00Z,Preventivo,Regular,Bueno,5601894,Preventivo,Comentario_sobre_el_mantenimiento_384
385,2024-08-11T00:00:00Z,Preventivo,Malo,Malo,7143542,Preventivo,Comentario_sobre_el_mantenimiento_385
386,2023-11-15T00:00:00Z,Emergencia,Bueno,Regular,5071829,Preventivo,Comentario_sobre_el_mantenimiento_386
387,2024-03-28T00:00:00Z,Emergencia,Regular,Bueno,22095,Preventivo,Comentario_sobre_el_mantenimiento_387
388,2024-08-08T00:00:00Z,Emergencia,Regular,Bueno,5211400,Queja_usuario,Comentario_sobre_el_mantenimiento_388
389,2024-03-21T00:00:00Z,Emergencia,Regular,Bueno,20882,Preventivo,Comentario_sobre_el_mantenimiento_389
390,2023-11-01T00:00:00Z,Correctivo,Malo,Bueno,57952,Preventivo,Comentario_sobre_el_mantenimiento_390
391,2023-12-26T00:00:00Z,Preventivo,Bueno,Bueno,19063,Preventivo,Comentario_sobre_el_mantenimiento_391
392,2024-01-13T00:00:00Z,Preventivo,Malo,Bueno,9294114,Queja_usuario,Comentario_sobre_el_mantenimiento_392
393,2024-10-03T00:00:00Z,Correctivo,Regular,Malo,9397992,Queja_usuario,Comentario_sobre_el_mantenimiento_393
394,2024-06-18T00:00:00Z,Preventivo,Malo,Regular,3580337,Queja_usuario,Comentario_sobre_el_mantenimiento_394
395,2023-11-27T00:00:00Z,Preventivo,Regular,Regular,8888433,Preventivo,Comentario_sobre_el_mantenimiento_395
396,2024-08-14T00:00:00Z,Correctivo,Malo,Malo,7838839,Queja_usuario,Comentario_sobre_el_mantenimiento_396
397,2024-01-02T00:00:00Z,Emergencia,Regular,Malo,9223732,Queja_usuario,Comentario_sobre_el_mantenimiento_397
398,2024-03-11T00:00:00Z,Emergencia,Bueno,Bueno,34038,Queja_usuario,Comentario_sobre_el_mantenimiento_398
399,2024-05-29T00:00:00Z,Emergencia,Bueno,Bueno,4738613,Queja_usuario,Comentario_sobre_el_mantenimiento_399
400,2024-02-06T00:00:00Z,Correctivo,Malo,Malo,9181012,,Comentario_sobre_el_mantenimiento_400
401,2024-04-23T00:00:00Z,Emergencia,Bueno,Bueno,5134826,Preventivo,Comentario_sobre_el_mantenimiento_401
402,2024-04-28T00:00:00Z,Emergencia,Regular,Bueno,451362,Queja_usuario,Comentario_sobre_el_mantenimiento_402
403,2023-11-16T00:00:00Z,Emergencia,Regular,Regular,4796700,Queja_usuario,Comentario_sobre_el_mantenimiento_403
404,2024-06-13T00:00:00Z,Preventivo,Bueno,Bueno,7125617,Queja_usuario,Comentario_sobre_el_mantenimiento_404
405,2024-07-29T00:00:00Z,Preventivo,Bueno,Malo,32595,Queja_usuario,Comentario_sobre_el_mantenimiento_405
406,2024-07-07T00:00:00Z,Emergencia,Malo,Bueno,59441,Preventivo,Comentario_sobre_el_mantenimiento_406
407,2023-12-18T00:00:00Z,Correctivo,Malo,Regular,25865,Queja_usuario,Comentario_sobre_el_mantenimiento_407
408,2024-01-07T00:00:00Z,Correctivo,Regular,Regular,18805,Queja_usuario,Comentario_sobre_el_mantenimiento_408
409,2024-08-25T00:00:00Z,Preventivo,Regular,Bueno,5107844,Preventivo,Comentario_sobre_el_mantenimiento_409
410,2023-12-11T00:00:00Z,Emergencia,Regular,Regular,3997074,Queja_usuario,Comentario_sobre_el_mantenimiento_410
411,2023-12-14T00:00:00Z,Correctivo,Regular,Malo,4983394,Queja_usuario,Comentario_sobre_el_mantenimiento_411
412,2023-05-11T00:00:00Z,Correctivo,Malo,Regular,8907174,Queja_usuario,Comentario_sobre_el_mantenimiento_412
413,2024-10-05T00:00:00Z,Correctivo,Malo,Regular,9181852,Preventivo,Comentario_sobre_el_mantenimiento_413
414,2024-05-09T00:00:00Z,Correctivo,Bueno,Regular,59350,Preventivo,Comentario_sobre_el_mantenimiento_414
415,2023-12-27T00:00:00Z,Correctivo,Malo,Bueno,5263778,Queja_usuario,Comentario_sobre_el_mantenimiento_415
416,2023-11-23T00:00:00Z,Preventivo,Regular,Bueno,34946,Preventivo,Comentario_sobre_el_mantenimiento_416
417,2024-03-16T00:00:00Z,Preventivo,Bueno,Bueno,9179675,Preventivo,Comentario_sobre_el_mantenimiento_417
418,2024-04-09T00:00:00Z,Emergencia,Bueno,Malo,59415,Preventivo,Comentario_sobre_el_mantenimiento_418
419,2024-04-06T00:00:00Z,Correctivo,Regular,Bueno,58560,Queja_usuario,Comentario_sobre_el_mantenimiento_419
420,2024-06-05T00:00:00Z,Emergencia,Regular,Regular,7126530,Queja_usuario,Comentario_sobre_el_mantenimiento_420
421,2024-12-01T00:00:00Z,Preventivo,Regular,Bueno,59874,Queja_usuario,Comentario_sobre_el_mantenimiento_421
422,2024-04-17T00:00:00Z,Correctivo,Regular,Bueno,9494348,Queja_usuario,Comentario_sobre_el_mantenimiento_422
423,2023-11-06T00:00:00Z,Preventivo,Malo,Regular,4737863,Preventivo,Comentario_sobre_el_mantenimiento_423
424,2024-05-23T00:00:00Z,Preventivo,Bueno,Malo,4741986,Queja_usuario,Comentario_sobre_el_mantenimiento_424
425,2024-07-28T00:00:00Z,Emergencia,Regular,Malo,9277863,Queja_usuario,Comentario_sobre_el_mantenimiento_425
